workerid,language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,correctAnswer,advancesCorrectFirstTime,advances,trialnum,response,rt,trainingCorrect
AU22FY21Z38OB,English,any advances,royalblue,yellow,seafoam,Player A made shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,9,6,11116,NA
AU22FY21Z38OB,English,any advances,lightorange,grey,lavender,Most of the players will advance,half-all-all,all-half-all,A-B-C,yes,A-B-C,8,4,11144,NA
AU22FY21Z38OB,English,any advances,purple,lightblue,lightorange,Player A will advance,none-none-none,none-none-none,none,yes,none,11,1,5138,NA
AU22FY21Z38OB,English,any advances,lightorange,darkorange,lavender,Player C will be disappointed,all-all-all,all-all-all,A-B-C,yes,A-B-C,10,1,9374,NA
AU22FY21Z38OB,English,any advances,grey,royalblue,wheat,Every player hit all of his shots,none-none-half,none-half-none,B,yes,B,13,1,6882,NA
AU22FY21Z38OB,English,any advances,royalblue,midnight,darkorange,Player A will be disappointed,none-half-all,all-none-half,A-C,yes,A-C,12,1,7003,NA
AU22FY21Z38OB,English,any advances,lavender,brown,wheat,Three players will advance,none-half-half,half-none-half,A-C,yes,A-C,15,1,8796,NA
AU22FY21Z38OB,English,any advances,grey,yellow,royalblue,Every player hit none of his shots,none-half-half,half-none-half,A-C,yes,A-C,14,1,10014,NA
AU22FY21Z38OB,English,any advances,brown,darkorange,purple,Player C made shots,none-all-all,none-all-all,B-C,yes,B-C,17,7,8088,NA
AU22FY21Z38OB,English,any advances,royalblue,lightorange,lavender,No player hit all of his shots,half-half-all,half-all-half,A-B-C,yes,A-B-C,16,1,11590,NA
AU22FY21Z38OB,English,any advances,yellow,pink,wheat,Exactly one player hit all of his shots,none-half-half,half-half-none,A-B,yes,A-B,19,1,9165,NA
AU22FY21Z38OB,English,any advances,brown,lightorange,grey,Player B will be pleased,half-half-half,half-half-half,A-B-C,yes,A-B-C,18,7,10145,NA
AU22FY21Z38OB,English,any advances,pink,lightorange,grey,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,16122,yes
AU22FY21Z38OB,English,any advances,tan,darkorange,lightorange,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,6,45020,no
AU22FY21Z38OB,English,any advances,wheat,pink,royalblue,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,23075,yes
A1HGJ7P0U12ZH8,English,any advances,pink,lightblue,grey,Player C made shots,none-none-none,none-none-none,none,yes,none,24,1,2660,NA
A1HGJ7P0U12ZH8,English,any advances,pink,yellow,seafoam,Player B will be disappointed,half-all-all,all-all-half,A-B-C,yes,A-B-C,25,1,4772,NA
A1HGJ7P0U12ZH8,English,any advances,brown,darkorange,midnight,Player B made shots,none-half-half,half-none-half,A-C,yes,A-C,26,1,5587,NA
A1HGJ7P0U12ZH8,English,any advances,seafoam,tan,yellow,Three players will advance,half-half-all,all-half-half,A-B-C,yes,A-B-C,27,7,5044,NA
A1HGJ7P0U12ZH8,English,any advances,purple,brown,darkorange,Player B will advance,none-none-all,all-none-none,A,yes,A,20,1,3801,NA
A1HGJ7P0U12ZH8,English,any advances,tan,brown,pink,Player A will advance,none-all-all,all-none-all,A-C,yes,A-C,21,7,6261,NA
A1HGJ7P0U12ZH8,English,any advances,royalblue,purple,midnight,Two players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,22,1,4947,NA
A1HGJ7P0U12ZH8,English,any advances,lightorange,royalblue,seafoam,Most of the players will advance,none-half-all,half-none-all,A-C,yes,A-C,23,6,5401,NA
A1HGJ7P0U12ZH8,English,any advances,purple,lavender,tan,Player B will be pleased,none-all-all,all-all-none,A-B,yes,A-B,28,7,3338,NA
A1HGJ7P0U12ZH8,English,any advances,pink,wheat,lavender,Exactly one player hit some of his shots,half-all-all,all-half-all,A-B-C,yes,A-B-C,1,5,6123,NA
A1HGJ7P0U12ZH8,English,any advances,wheat,seafoam,lightorange,No player hit none of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,0,6,10449,NA
A1HGJ7P0U12ZH8,English,any advances,purple,darkorange,grey,Player C will be pleased,none-none-half,half-none-none,A,yes,A,3,1,5844,NA
A1HGJ7P0U12ZH8,English,any advances,royalblue,wheat,lightblue,At least one player will advance,half-half-all,half-all-half,A-B-C,yes,A-B-C,2,6,7339,NA
A1HGJ7P0U12ZH8,English,any advances,brown,darkorange,seafoam,All the players will advance,none-all-all,all-none-all,A-C,yes,A-C,5,1,4461,NA
A1HGJ7P0U12ZH8,English,any advances,lavender,lightblue,royalblue,Exactly one player hit none of his shots,none-none-none,none-none-none,none,yes,none,4,1,5188,NA
A1HGJ7P0U12ZH8,English,any advances,brown,lightblue,yellow,Exactly one player hit all of his shots,none-half-all,none-half-all,B-C,yes,B-C,7,7,5181,NA
A1HGJ7P0U12ZH8,English,any advances,pink,darkorange,wheat,None of the players will advance,none-half-all,all-half-none,A-B,yes,A-B,6,1,4641,NA
A1HGJ7P0U12ZH8,English,any advances,lightorange,purple,seafoam,Every player hit none of his shots,none-none-half,half-none-none,A,yes,A,9,1,4140,NA
A1HGJ7P0U12ZH8,English,any advances,purple,lightorange,lightblue,All of the players will advance,half-half-all,all-half-half,A-B-C,yes,A-B-C,8,7,5211,NA
A1HGJ7P0U12ZH8,English,any advances,midnight,brown,royalblue,Player A made shots,half-all-all,all-half-all,A-B-C,yes,A-B-C,11,6,6829,NA
A1HGJ7P0U12ZH8,English,any advances,lightblue,royalblue,purple,Player C will be disappointed,none-all-all,none-all-all,B-C,yes,B-C,10,1,7595,NA
A1HGJ7P0U12ZH8,English,any advances,brown,darkorange,purple,No player hit some of his shots,none-half-half,half-none-half,A-C,yes,A-C,13,1,4508,NA
A1HGJ7P0U12ZH8,English,any advances,grey,brown,royalblue,Every player hit some of his shots,none-none-half,none-half-none,B,yes,B,12,1,4204,NA
A1HGJ7P0U12ZH8,English,any advances,royalblue,seafoam,brown,Player C will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,15,6,5044,NA
A1HGJ7P0U12ZH8,English,any advances,darkorange,lavender,wheat,Player A will be disappointed,none-none-half,half-none-none,A,yes,A,14,1,4613,NA
A1HGJ7P0U12ZH8,English,any advances,grey,lightblue,pink,Every player hit all of his shots,none-half-half,none-half-half,B-C,yes,B-C,17,1,3795,NA
A1HGJ7P0U12ZH8,English,any advances,midnight,brown,royalblue,One player will advance,half-half-all,half-half-all,A-B-C,yes,A-B-C,16,1,5099,NA
A1HGJ7P0U12ZH8,English,any advances,pink,brown,seafoam,No player hit all of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,19,7,5476,NA
A1HGJ7P0U12ZH8,English,any advances,lightblue,tan,royalblue,Player A will be pleased,half-half-all,half-half-all,A-B-C,yes,A-B-C,18,5,5134,NA
A1HGJ7P0U12ZH8,English,any advances,seafoam,lightorange,pink,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,8039,yes
A1HGJ7P0U12ZH8,English,any advances,midnight,lightorange,tan,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,17755,no
A1HGJ7P0U12ZH8,English,any advances,tan,brown,yellow,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,7,9695,yes
A2LEY4X3LD8G26,English,any advances,purple,midnight,lightblue,No player hit none of his shots,none-half-all,half-all-none,A-B,yes,A-B,24,1,4258,NA
A2LEY4X3LD8G26,English,any advances,yellow,darkorange,royalblue,Two players will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,25,1,5611,NA
A2LEY4X3LD8G26,English,any advances,pink,brown,seafoam,No player hit all of his shots,none-none-half,none-half-none,B,yes,B,26,7,3988,NA
A2LEY4X3LD8G26,English,any advances,lavender,lightblue,yellow,Player C made shots,half-half-all,half-half-all,A-B-C,yes,A-B-C,27,7,5338,NA
A2LEY4X3LD8G26,English,any advances,purple,seafoam,pink,Player B made shots,none-half-half,half-none-half,A-C,yes,A-C,20,1,3642,NA
A2LEY4X3LD8G26,English,any advances,darkorange,brown,purple,Player A made shots,none-half-half,half-none-half,A-C,yes,A-C,21,6,5741,NA
A2LEY4X3LD8G26,English,any advances,lavender,tan,grey,None of the players will advance,half-half-all,all-half-half,A-B-C,yes,A-B-C,22,1,4320,NA
A2LEY4X3LD8G26,English,any advances,lightorange,yellow,darkorange,Player B will be pleased,none-none-all,all-none-none,A,yes,A,23,1,2613,NA
A2LEY4X3LD8G26,English,any advances,pink,brown,yellow,Most of the players will advance,half-half-all,half-all-half,A-B-C,yes,A-B-C,28,7,5092,NA
A2LEY4X3LD8G26,English,any advances,purple,midnight,brown,Player B will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,1,6,5784,NA
A2LEY4X3LD8G26,English,any advances,pink,seafoam,midnight,Every player hit all of his shots,half-all-all,all-all-half,A-B-C,yes,A-B-C,0,1,6527,NA
A2LEY4X3LD8G26,English,any advances,royalblue,darkorange,lightblue,Player C will be pleased,all-all-all,all-all-all,A-B-C,yes,A-B-C,3,7,4385,NA
A2LEY4X3LD8G26,English,any advances,purple,seafoam,pink,All the players will advance,none-half-half,half-half-none,A-B,yes,A-B,2,1,3801,NA
A2LEY4X3LD8G26,English,any advances,royalblue,yellow,seafoam,Player B will be disappointed,none-none-all,all-none-none,A,yes,A,5,7,4653,NA
A2LEY4X3LD8G26,English,any advances,grey,lightorange,lightblue,Exactly one player hit all of his shots,none-none-none,none-none-none,none,yes,none,4,1,3311,NA
A2LEY4X3LD8G26,English,any advances,wheat,royalblue,yellow,Three players will advance,half-all-all,all-all-half,A-B-C,yes,A-B-C,7,7,5210,NA
A2LEY4X3LD8G26,English,any advances,darkorange,lightorange,brown,Exactly one player hit some of his shots,none-all-all,all-all-none,A-B,yes,A-B,6,1,4707,NA
A2LEY4X3LD8G26,English,any advances,pink,midnight,darkorange,One player will advance,half-half-half,half-half-half,A-B-C,yes,A-B-C,9,1,5330,NA
A2LEY4X3LD8G26,English,any advances,seafoam,yellow,wheat,Player A will be disappointed,half-half-all,half-all-half,A-B-C,yes,A-B-C,8,2,5561,NA
A2LEY4X3LD8G26,English,any advances,yellow,wheat,grey,Player A will be pleased,all-all-all,all-all-all,A-B-C,yes,A-B-C,11,7,5762,NA
A2LEY4X3LD8G26,English,any advances,grey,pink,royalblue,Every player hit some of his shots,none-none-none,none-none-none,none,yes,none,10,1,4461,NA
A2LEY4X3LD8G26,English,any advances,seafoam,pink,darkorange,Exactly one player hit none of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,13,1,4640,NA
A2LEY4X3LD8G26,English,any advances,tan,midnight,wheat,Player A will advance,none-none-all,all-none-none,A,yes,A,12,7,2874,NA
A2LEY4X3LD8G26,English,any advances,yellow,pink,grey,Player C will advance,half-half-all,half-half-all,A-B-C,yes,A-B-C,15,7,6253,NA
A2LEY4X3LD8G26,English,any advances,tan,lightblue,midnight,Every player hit none of his shots,none-none-all,all-none-none,A,yes,A,14,1,3308,NA
A2LEY4X3LD8G26,English,any advances,yellow,lightorange,brown,Player C will be disappointed,all-all-all,all-all-all,A-B-C,yes,A-B-C,17,1,4994,NA
A2LEY4X3LD8G26,English,any advances,lightorange,lightblue,yellow,At least one player will advance,none-all-all,none-all-all,B-C,yes,B-C,16,7,4519,NA
A2LEY4X3LD8G26,English,any advances,lightblue,grey,tan,No player hit some of his shots,half-half-half,half-half-half,A-B-C,yes,A-B-C,19,1,5499,NA
A2LEY4X3LD8G26,English,any advances,lightorange,brown,purple,All of the players will advance,none-none-half,none-half-none,B,yes,B,18,1,2604,NA
A2LEY4X3LD8G26,English,any advances,pink,midnight,yellow,Player A was the star player of the round,most-none-all,most-none-all,A-C,yes,A-C,-1,1,10922,yes
A2LEY4X3LD8G26,English,any advances,midnight,wheat,grey,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,12632,yes
A2LEY4X3LD8G26,English,any advances,seafoam,midnight,wheat,Player B will advance to the next round,all-few-none,all-few-none,A-B,yes,A-B,-2,6,26148,no
A20FJRCAWN4TTA,english,all advances,tan,purple,pink,No player hit some of his shots,none-none-half,none-none-half,none,yes,none,24,1,15253,NA
A20FJRCAWN4TTA,english,all advances,grey,darkorange,purple,Three players will advance,half-half-all,half-all-half,B,yes,B,25,4,8363,NA
A20FJRCAWN4TTA,english,all advances,midnight,lavender,royalblue,Player B will advance,half-half-half,half-half-half,none,yes,none,26,1,4765,NA
A20FJRCAWN4TTA,english,all advances,tan,brown,pink,Player B will be pleased,half-half-all,half-all-half,B,yes,B,27,7,6074,NA
A20FJRCAWN4TTA,english,all advances,lightorange,tan,yellow,At least one player will advance,half-half-all,all-half-half,A,yes,A,20,7,5483,NA
A20FJRCAWN4TTA,english,all advances,seafoam,tan,grey,Player B made shots,none-half-all,all-none-half,A,yes,A,21,4,8327,NA
A20FJRCAWN4TTA,english,all advances,darkorange,tan,midnight,One player will advance,half-half-half,half-half-half,none,yes,none,22,1,5333,NA
A20FJRCAWN4TTA,english,all advances,royalblue,brown,grey,Player C will be pleased,half-half-half,half-half-half,none,yes,none,23,1,3454,NA
A20FJRCAWN4TTA,english,all advances,grey,yellow,wheat,Player B will be disappointed,none-none-half,none-half-none,none,yes,none,28,7,6854,NA
A20FJRCAWN4TTA,english,all advances,darkorange,wheat,yellow,Two players will advance,none-half-half,none-half-half,none,no,none,1,1,25028,NA
A20FJRCAWN4TTA,english,all advances,royalblue,brown,darkorange,Exactly one player hit all of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,0,1,15960,NA
A20FJRCAWN4TTA,english,all advances,seafoam,pink,lavender,All of the players will advance,none-half-half,half-none-half,none,yes,none,3,1,6479,NA
A20FJRCAWN4TTA,english,all advances,darkorange,lavender,purple,All the players will advance,half-half-all,all-half-half,A,yes,A,2,1,7814,NA
A20FJRCAWN4TTA,english,all advances,yellow,wheat,lightblue,Player C made shots,half-all-all,all-all-half,A-B,yes,A-B,5,4,7580,NA
A20FJRCAWN4TTA,english,all advances,midnight,brown,lightorange,Exactly one player hit none of his shots,half-half-half,half-half-half,none,yes,none,4,1,7051,NA
A20FJRCAWN4TTA,english,all advances,wheat,lavender,yellow,Player A will advance,half-half-all,half-half-all,C,yes,C,7,1,8245,NA
A20FJRCAWN4TTA,english,all advances,brown,seafoam,lavender,Player A will be disappointed,none-none-none,none-none-none,none,yes,none,6,7,5997,NA
A20FJRCAWN4TTA,english,all advances,darkorange,royalblue,midnight,Most of the players will advance,half-all-all,half-all-all,B-C,yes,B-C,9,6,9446,NA
A20FJRCAWN4TTA,english,all advances,midnight,darkorange,lightorange,Exactly one player hit some of his shots,none-none-all,none-none-all,C,yes,C,8,4,7470,NA
A20FJRCAWN4TTA,english,all advances,royalblue,lightorange,midnight,No player hit none of his shots,none-none-all,none-all-none,B,yes,B,11,1,10095,NA
A20FJRCAWN4TTA,english,all advances,purple,tan,midnight,Player A will be pleased,none-half-half,half-none-half,none,yes,none,10,1,6189,NA
A20FJRCAWN4TTA,english,all advances,lightblue,lightorange,lavender,Player A made shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,13,7,8342,NA
A20FJRCAWN4TTA,english,all advances,royalblue,grey,purple,Every player hit some of his shots,none-none-all,all-none-none,A,yes,A,12,1,5324,NA
A20FJRCAWN4TTA,english,all advances,lightorange,brown,seafoam,Player C will advance,none-half-all,all-half-none,A,yes,A,15,1,5012,NA
A20FJRCAWN4TTA,english,all advances,grey,darkorange,purple,Player C will be disappointed,all-all-all,all-all-all,A-B-C,yes,A-B-C,14,1,8429,NA
A20FJRCAWN4TTA,english,all advances,tan,midnight,seafoam,Every player hit all of his shots,none-all-all,all-all-none,A-B,yes,A-B,17,4,10926,NA
A20FJRCAWN4TTA,english,all advances,seafoam,lightblue,purple,Every player hit none of his shots,none-all-all,all-all-none,A-B,yes,A-B,16,1,6566,NA
A20FJRCAWN4TTA,english,all advances,yellow,purple,lavender,No player hit all of his shots,half-all-all,all-half-all,A-C,yes,A-C,19,1,14534,NA
A20FJRCAWN4TTA,english,all advances,seafoam,lavender,wheat,None of the players will advance,half-all-all,all-all-half,A-B,yes,A-B,18,4,11723,NA
A20FJRCAWN4TTA,english,all advances,midnight,wheat,pink,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,10527,yes
A20FJRCAWN4TTA,english,all advances,royalblue,seafoam,tan,Player C messed up,all-all-none,all-all-none,A-B,no,A-B,-3,7,120540,no
A20FJRCAWN4TTA,english,all advances,seafoam,lavender,wheat,Player B will advance to the next round,all-few-none,all-few-none,A,no,A,-2,1,27985,no
A34Z3DVUOHC61R,ENGLISH,all advances,lightblue,midnight,seafoam,No player hit some of his shots,none-half-half,half-half-none,none,yes,none,24,1,9716,NA
A34Z3DVUOHC61R,ENGLISH,all advances,yellow,lightblue,wheat,Most of the players will advance,none-half-all,none-all-half,B,yes,B,25,1,10716,NA
A34Z3DVUOHC61R,ENGLISH,all advances,purple,yellow,wheat,Two players will advance,none-half-all,all-none-half,A,yes,A,26,1,9228,NA
A34Z3DVUOHC61R,ENGLISH,all advances,lavender,wheat,darkorange,Player B will advance,none-none-all,none-all-none,B,yes,B,27,7,8245,NA
A34Z3DVUOHC61R,ENGLISH,all advances,darkorange,grey,purple,Player A will be disappointed,none-none-none,none-none-none,none,yes,none,20,5,74695,NA
A34Z3DVUOHC61R,ENGLISH,all advances,lavender,midnight,seafoam,Every player hit all of his shots,half-all-all,all-half-all,A-C,yes,A-C,21,1,21912,NA
A34Z3DVUOHC61R,ENGLISH,all advances,royalblue,grey,brown,Player C will be disappointed,none-all-all,all-none-all,A-C,yes,A-C,22,1,54008,NA
A34Z3DVUOHC61R,ENGLISH,all advances,lavender,tan,lightblue,Player C will be pleased,none-half-half,none-half-half,none,yes,none,23,1,10084,NA
A34Z3DVUOHC61R,ENGLISH,all advances,midnight,darkorange,purple,Player B will be disappointed,half-half-all,all-half-half,A,yes,A,28,4,18282,NA
A34Z3DVUOHC61R,ENGLISH,all advances,tan,midnight,lavender,No player hit all of his shots,none-none-none,none-none-none,none,yes,none,1,6,19266,NA
A34Z3DVUOHC61R,ENGLISH,all advances,lavender,darkorange,tan,Player A made shots,none-half-half,none-half-half,none,yes,none,0,1,32519,NA
A34Z3DVUOHC61R,ENGLISH,all advances,seafoam,lightblue,grey,Player A will advance,half-all-all,all-all-half,A-B,yes,A-B,3,4,33842,NA
A34Z3DVUOHC61R,ENGLISH,all advances,pink,tan,lightblue,Player A will be pleased,none-half-half,none-half-half,none,yes,none,2,2,20291,NA
A34Z3DVUOHC61R,ENGLISH,all advances,yellow,lightblue,tan,No player hit none of his shots,half-all-all,half-all-all,B-C,yes,B-C,5,2,27275,NA
A34Z3DVUOHC61R,ENGLISH,all advances,midnight,tan,pink,Exactly one player hit all of his shots,none-none-none,none-none-none,none,yes,none,4,1,13132,NA
A34Z3DVUOHC61R,ENGLISH,all advances,yellow,darkorange,seafoam,Player C will advance,none-none-half,none-half-none,none,yes,none,7,1,11995,NA
A34Z3DVUOHC61R,ENGLISH,all advances,lightorange,midnight,brown,Every player hit some of his shots,half-all-all,all-all-half,A-B,yes,A-B,6,5,23754,NA
A34Z3DVUOHC61R,ENGLISH,all advances,wheat,pink,lightorange,All the players will advance,none-half-all,none-half-all,C,yes,C,9,1,14748,NA
A34Z3DVUOHC61R,ENGLISH,all advances,grey,pink,darkorange,Exactly one player hit none of his shots,none-none-half,none-half-none,none,yes,none,8,1,15708,NA
A34Z3DVUOHC61R,ENGLISH,all advances,lavender,royalblue,lightblue,Player B will be pleased,none-half-half,none-half-half,none,yes,none,11,2,20066,NA
A34Z3DVUOHC61R,ENGLISH,all advances,pink,purple,grey,At least one player will advance,half-all-all,half-all-all,B-C,yes,B-C,10,6,22481,NA
A34Z3DVUOHC61R,ENGLISH,all advances,purple,yellow,royalblue,Three players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,13,7,13108,NA
A34Z3DVUOHC61R,ENGLISH,all advances,darkorange,tan,lightblue,All of the players will advance,none-half-half,half-half-none,none,yes,none,12,1,9356,NA
A34Z3DVUOHC61R,ENGLISH,all advances,lavender,royalblue,yellow,None of the players will advance,none-none-half,half-none-none,none,yes,none,15,7,12594,NA
A34Z3DVUOHC61R,ENGLISH,all advances,lavender,brown,pink,Player B made shots,half-half-all,half-all-half,B,yes,B,14,6,20035,NA
A34Z3DVUOHC61R,ENGLISH,all advances,grey,pink,darkorange,Every player hit none of his shots,none-none-none,none-none-none,none,yes,none,17,4,14072,NA
A34Z3DVUOHC61R,ENGLISH,all advances,pink,wheat,purple,Player C made shots,none-none-none,none-none-none,none,yes,none,16,1,10112,NA
A34Z3DVUOHC61R,ENGLISH,all advances,purple,darkorange,wheat,One player will advance,half-all-all,all-half-all,A-C,yes,A-C,19,1,15667,NA
A34Z3DVUOHC61R,ENGLISH,all advances,purple,lightorange,midnight,Exactly one player hit some of his shots,none-none-none,none-none-none,none,yes,none,18,1,9415,NA
A34Z3DVUOHC61R,ENGLISH,all advances,darkorange,midnight,lightorange,Player A was the star player of the round,most-none-all,most-none-all,C,yes,C,-1,1,19422,yes
A34Z3DVUOHC61R,ENGLISH,all advances,brown,lavender,royalblue,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,6,33038,yes
A34Z3DVUOHC61R,ENGLISH,all advances,seafoam,purple,tan,Player B will advance to the next round,all-few-none,all-few-none,A,yes,A,-2,1,32682,yes
A36MWV5SYCAQPY,English,all advances,lavender,darkorange,grey,Two players will advance,half-half-all,half-all-half,B,yes,B,24,1,6272,NA
A36MWV5SYCAQPY,English,all advances,midnight,brown,lightblue,Player B will be pleased,none-half-all,half-all-none,B,yes,B,25,7,4804,NA
A36MWV5SYCAQPY,English,all advances,tan,yellow,lightorange,No player hit none of his shots,none-none-all,all-none-none,A,yes,A,26,1,7334,NA
A36MWV5SYCAQPY,English,all advances,lightorange,pink,lightblue,All of the players will advance,half-all-all,all-all-half,A-B,yes,A-B,27,1,15922,NA
A36MWV5SYCAQPY,English,all advances,royalblue,lavender,yellow,Player C will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,20,5,10476,NA
A36MWV5SYCAQPY,English,all advances,purple,lavender,midnight,Player A made shots,none-none-half,none-half-none,none,yes,none,21,1,8570,NA
A36MWV5SYCAQPY,English,all advances,pink,brown,lightblue,Player A will advance,half-half-all,half-all-half,B,yes,B,22,1,7507,NA
A36MWV5SYCAQPY,English,all advances,lightblue,grey,midnight,Exactly one player hit some of his shots,none-half-all,all-none-half,A,yes,A,23,1,11920,NA
A36MWV5SYCAQPY,English,all advances,midnight,seafoam,brown,Exactly one player hit none of his shots,none-none-half,half-none-none,none,yes,none,28,1,8116,NA
A36MWV5SYCAQPY,English,all advances,yellow,lavender,wheat,Player C will be disappointed,none-none-half,none-none-half,none,yes,none,1,5,14216,NA
A36MWV5SYCAQPY,English,all advances,brown,grey,lightblue,One player will advance,half-half-half,half-half-half,none,yes,none,0,1,24251,NA
A36MWV5SYCAQPY,English,all advances,yellow,seafoam,midnight,Three players will advance,half-half-all,half-half-all,C,yes,C,3,1,9553,NA
A36MWV5SYCAQPY,English,all advances,darkorange,midnight,brown,Most of the players will advance,none-none-all,all-none-none,A,yes,A,2,1,11912,NA
A36MWV5SYCAQPY,English,all advances,brown,pink,yellow,Player A will be pleased,none-none-none,none-none-none,none,yes,none,5,1,9335,NA
A36MWV5SYCAQPY,English,all advances,darkorange,seafoam,pink,No player hit some of his shots,none-none-all,all-none-none,A,yes,A,4,7,15054,NA
A36MWV5SYCAQPY,English,all advances,brown,pink,royalblue,No player hit all of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,7,1,11873,NA
A36MWV5SYCAQPY,English,all advances,grey,brown,tan,Player A will be disappointed,none-all-all,all-all-none,A-B,yes,A-B,6,1,9506,NA
A36MWV5SYCAQPY,English,all advances,brown,lightblue,purple,Every player hit all of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,9,7,11927,NA
A36MWV5SYCAQPY,English,all advances,lightblue,yellow,seafoam,Player B made shots,none-none-none,none-none-none,none,yes,none,8,1,6545,NA
A36MWV5SYCAQPY,English,all advances,seafoam,yellow,purple,All the players will advance,all-all-all,all-all-all,A-B-C,yes,A-B-C,11,7,11319,NA
A36MWV5SYCAQPY,English,all advances,lightorange,lightblue,tan,Player C made shots,half-half-half,half-half-half,none,yes,none,10,5,9320,NA
A36MWV5SYCAQPY,English,all advances,seafoam,tan,grey,Every player hit none of his shots,all-all-all,all-all-all,A-B-C,yes,A-B-C,13,1,11694,NA
A36MWV5SYCAQPY,English,all advances,purple,yellow,lightblue,None of the players will advance,half-half-all,all-half-half,A,yes,A,12,1,6030,NA
A36MWV5SYCAQPY,English,all advances,grey,royalblue,purple,At least one player will advance,none-none-none,none-none-none,none,yes,none,15,1,5630,NA
A36MWV5SYCAQPY,English,all advances,lavender,lightorange,darkorange,Player B will advance,none-half-all,all-none-half,A,yes,A,14,1,8827,NA
A36MWV5SYCAQPY,English,all advances,pink,wheat,seafoam,Exactly one player hit all of his shots,half-all-all,all-half-all,A-C,yes,A-C,17,1,12789,NA
A36MWV5SYCAQPY,English,all advances,seafoam,lavender,darkorange,Player B will be disappointed,none-none-none,none-none-none,none,yes,none,16,7,8398,NA
A36MWV5SYCAQPY,English,all advances,royalblue,seafoam,lightorange,Player C will be pleased,half-half-all,half-all-half,B,yes,B,19,1,20138,NA
A36MWV5SYCAQPY,English,all advances,royalblue,lightblue,wheat,Every player hit some of his shots,half-all-all,all-all-half,A-B,yes,A-B,18,7,26512,NA
A36MWV5SYCAQPY,English,all advances,pink,seafoam,darkorange,Player A was the star player of the round,most-none-all,most-none-all,C,no,C,-1,1,18114,yes
A36MWV5SYCAQPY,English,all advances,midnight,purple,grey,Player C messed up,all-all-none,all-all-none,A-B,yes,A-B,-3,7,41197,no
A36MWV5SYCAQPY,English,all advances,grey,lightblue,seafoam,Player B will advance to the next round,all-few-none,all-few-none,A,yes,A,-2,1,19176,yes
A2ARXVWIGIHC8X,english,any advances,brown,pink,yellow,No player hit some of his shots,none-none-none,none-none-none,none,yes,none,24,6,8834,NA
A2ARXVWIGIHC8X,english,any advances,royalblue,tan,seafoam,Most of the players will advance,none-half-all,half-all-none,A-B,yes,A-B,25,6,6488,NA
A2ARXVWIGIHC8X,english,any advances,pink,lightorange,tan,No player hit none of his shots,none-half-half,half-half-none,A-B,yes,A-B,26,1,14532,NA
A2ARXVWIGIHC8X,english,any advances,grey,lightorange,yellow,Player C will be pleased,none-all-all,none-all-all,B-C,yes,B-C,27,6,7247,NA
A2ARXVWIGIHC8X,english,any advances,yellow,seafoam,wheat,Every player hit none of his shots,half-half-all,all-half-half,A-B-C,yes,A-B-C,20,1,7591,NA
A2ARXVWIGIHC8X,english,any advances,seafoam,brown,midnight,Every player hit some of his shots,none-none-none,none-none-none,none,yes,none,21,1,3838,NA
A2ARXVWIGIHC8X,english,any advances,seafoam,royalblue,lavender,Player B made shots,none-none-none,none-none-none,none,yes,none,22,1,2335,NA
A2ARXVWIGIHC8X,english,any advances,royalblue,purple,lightorange,Player B will be disappointed,none-half-all,none-all-half,B-C,yes,B-C,23,1,5761,NA
A2ARXVWIGIHC8X,english,any advances,lavender,midnight,royalblue,All of the players will advance,none-half-all,none-all-half,B-C,yes,B-C,28,1,5205,NA
A2ARXVWIGIHC8X,english,any advances,tan,midnight,grey,All the players will advance,none-none-half,none-none-half,C,yes,C,1,1,4793,NA
A2ARXVWIGIHC8X,english,any advances,lightblue,yellow,grey,Player C will advance,half-half-all,all-half-half,A-B-C,yes,A-B-C,0,5,8522,NA
A2ARXVWIGIHC8X,english,any advances,yellow,darkorange,pink,Player A made shots,none-half-all,half-none-all,A-C,yes,A-C,3,5,6273,NA
